"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"70";4282;1928;1995-04-07;20;"China";"Kenya";"Kenya: said developing countries should assume no new commitments until developed countries meet theirs.
China:  He called on developed countries to fulfill their commitments, including provision of financial resources.";"TARGET: SAID DEVELOPING COUNTRIES SHOULD ASSUME NO NEW COMMITMENTS UNTIL DEVELOPED COUNTRIES MEET THEIRS.
SENDER:  HE CALLED ON DEVELOPED COUNTRIES TO FULFILL THEIR COMMITMENTS, INCLUDING PROVISION OF FINANCIAL RESOURCES.";1;4
"71";4284;1942;1995-04-07;20;"Korea, Republic";"Zimbabwe";"Korea: called for strengthening emissions controls without jeopardizing the needs of developing countrie
Zimbabwe: said there is a need for additional commitments without shifting them to developing countries. .";"SENDER: CALLED FOR STRENGTHENING EMISSIONS CONTROLS WITHOUT JEOPARDIZING THE NEEDS OF DEVELOPING COUNTRIE
TARGET: SAID THERE IS A NEED FOR ADDITIONAL COMMITMENTS WITHOUT SHIFTING THEM TO DEVELOPING COUNTRIES. .";1;4
"72";4285;1937;1995-04-07;20;"Korea, Republic";"Austria";"Korea: called for strengthening emissions controls without jeopardizing the needs of developing countrie
Austria: supported negotiation of a protocol that includes targets and timetables for all GHGs. ";"SENDER: CALLED FOR STRENGTHENING EMISSIONS CONTROLS WITHOUT JEOPARDIZING THE NEEDS OF DEVELOPING COUNTRIE
TARGET: SUPPORTED NEGOTIATION OF A PROTOCOL THAT INCLUDES TARGETS AND TIMETABLES FOR ALL GHGS. ";1;4
"73";4286;1941;1995-04-07;20;"Korea, Republic";"Solomon Islands";"Korea: called for strengthening emissions controls without jeopardizing the needs of developing countrie
Solomon Islands:  said current commitments are inadequate and international community must take additional steps.";"SENDER: CALLED FOR STRENGTHENING EMISSIONS CONTROLS WITHOUT JEOPARDIZING THE NEEDS OF DEVELOPING COUNTRIE
TARGET:  SAID CURRENT COMMITMENTS ARE INADEQUATE AND INTERNATIONAL COMMUNITY MUST TAKE ADDITIONAL STEPS.";1;4
"74";4289;1938;1995-04-07;20;"Korea, Republic";"Hungary";"Korea: called for strengthening emissions controls without jeopardizing the needs of developing countrie
Hungary: said the precautionary principle should be the governing factor in strengthening the commitments under the Convention.";"SENDER: CALLED FOR STRENGTHENING EMISSIONS CONTROLS WITHOUT JEOPARDIZING THE NEEDS OF DEVELOPING COUNTRIE
TARGET: SAID THE PRECAUTIONARY PRINCIPLE SHOULD BE THE GOVERNING FACTOR IN STRENGTHENING THE COMMITMENTS UNDER THE CONVENTION.";1;4
"75";4407;2070;1995-04-07;20;"Malta";"Austria";"Malta: called for a protocol by 1997. 
Austria:  supported negotiation of a protocol that includes targets and timetables for all GHGs. ";"SENDER: CALLED FOR A PROTOCOL BY 1997. 
TARGET:  SUPPORTED NEGOTIATION OF A PROTOCOL THAT INCLUDES TARGETS AND TIMETABLES FOR ALL GHGS. ";1;4
"76";4415;2070;1995-04-07;20;"Austria";"Malta";"Malta: called for a protocol by 1997. 
Austria:  supported negotiation of a protocol that includes targets and timetables for all GHGs. ";"TARGET: CALLED FOR A PROTOCOL BY 1997. 
SENDER:  SUPPORTED NEGOTIATION OF A PROTOCOL THAT INCLUDES TARGETS AND TIMETABLES FOR ALL GHGS. ";1;4
"77";4424;718;1995-04-07;20;"Botswana";"Austria";"Botswana appealed to the COP to negotiate a protocol.
Austria:  supported negotiation of a protocol that includes targets and timetables for all GHGs. ";"SENDER APPEALED TO THE COP TO NEGOTIATE A PROTOCOL.
TARGET:  SUPPORTED NEGOTIATION OF A PROTOCOL THAT INCLUDES TARGETS AND TIMETABLES FOR ALL GHGS. ";1;4
"78";4433;1964;1995-04-07;20;"Liechtenstein";"Botswana";"Liechtenstein He appealed to the COP to establish a mandate for a protocol.
Botswana appealed to the COP to negotiate a protocol.";"SENDER HE APPEALED TO THE COP TO ESTABLISH A MANDATE FOR A PROTOCOL.
TARGET APPEALED TO THE COP TO NEGOTIATE A PROTOCOL.";1;4
"79";4442;1350;1995-04-07;20;"Finland";"Liechtenstein";"Finland  called for negotiation of a protocol with concrete measures after 2000. 
Liechtenstein He appealed to the COP to establish a mandate for a protocol.";"SENDER  CALLED FOR NEGOTIATION OF A PROTOCOL WITH CONCRETE MEASURES AFTER 2000. 
TARGET HE APPEALED TO THE COP TO ESTABLISH A MANDATE FOR A PROTOCOL.";1;4
"80";4451;1698;1995-04-07;20;"Italy";"Finland";"Italy He supported a protocol by 1997.
Finland  called for negotiation of a protocol with concrete measures after 2000.";"SENDER HE SUPPORTED A PROTOCOL BY 1997.
TARGET  CALLED FOR NEGOTIATION OF A PROTOCOL WITH CONCRETE MEASURES AFTER 2000.";1;4
"81";4460;2099;1995-04-07;20;"Morocco";"Italy";"Morocco: He supported adoption of a protocol
Italy He supported a protocol by 1997.";"SENDER: HE SUPPORTED ADOPTION OF A PROTOCOL
TARGET HE SUPPORTED A PROTOCOL BY 1997.";1;4
"82";4490;2102;1995-04-07;20;"Mozambique";"Thailand";"Mozambique supported a JI pilot phase.
Thailand: He supported JI without credits during the pilot phase.";"SENDER SUPPORTED A JI PILOT PHASE.
TARGET: HE SUPPORTED JI WITHOUT CREDITS DURING THE PILOT PHASE.";1;4
"83";4495;2101;1995-04-07;20;"Peru";"Mozambique";"Mozambique supported a JI pilot phase.
Peru He said a pilot phase for JI should be launched";"TARGET SUPPORTED A JI PILOT PHASE.
SENDER HE SAID A PILOT PHASE FOR JI SHOULD BE LAUNCHED";1;4
"84";4500;1229;1995-04-07;20;"Chile";"Peru";"Chile He supported a JI pilot phase.
Peru He said a pilot phase for JI should be launched";"SENDER HE SUPPORTED A JI PILOT PHASE.
TARGET HE SAID A PILOT PHASE FOR JI SHOULD BE LAUNCHED";1;4
"85";4501;2068;1995-04-07;20;"Malta";"India";"Malta JI is a potentially important instrument but should not become a loophole to avoid commitments.
India is willing to accept a JI pilot phase with no credits if it is not an excuse to continue present consumption patterns.";"SENDER JI IS A POTENTIALLY IMPORTANT INSTRUMENT BUT SHOULD NOT BECOME A LOOPHOLE TO AVOID COMMITMENTS.
TARGET IS WILLING TO ACCEPT A JI PILOT PHASE WITH NO CREDITS IF IT IS NOT AN EXCUSE TO CONTINUE PRESENT CONSUMPTION PATTERNS.";1;4
"86";4502;2068;1995-04-07;20;"India";"Malta";"Malta JI is a potentially important instrument but should not become a loophole to avoid commitments.
India is willing to accept a JI pilot phase with no credits if it is not an excuse to continue present consumption patterns.";"TARGET JI IS A POTENTIALLY IMPORTANT INSTRUMENT BUT SHOULD NOT BECOME A LOOPHOLE TO AVOID COMMITMENTS.
SENDER IS WILLING TO ACCEPT A JI PILOT PHASE WITH NO CREDITS IF IT IS NOT AN EXCUSE TO CONTINUE PRESENT CONSUMPTION PATTERNS.";1;4
"87";4503;715;1995-04-07;20;"Bolivia";"Thailand";"Bolivia said that technology transfer provisions be implemented. 
Thailand: stressed the need for environmentally sound technology and financial resources. ";"SENDER SAID THAT TECHNOLOGY TRANSFER PROVISIONS BE IMPLEMENTED. 
TARGET: STRESSED THE NEED FOR ENVIRONMENTALLY SOUND TECHNOLOGY AND FINANCIAL RESOURCES. ";1;4
"88";4509;715;1995-04-07;20;"Thailand";"Bolivia";"Bolivia said that technology transfer provisions be implemented. 
Thailand: stressed the need for environmentally sound technology and financial resources. ";"TARGET SAID THAT TECHNOLOGY TRANSFER PROVISIONS BE IMPLEMENTED. 
SENDER: STRESSED THE NEED FOR ENVIRONMENTALLY SOUND TECHNOLOGY AND FINANCIAL RESOURCES. ";1;4
"89";4516;1224;1995-04-07;20;"Chad";"Thailand";"Chad called on developed countries to accelerate the transfer of technology and financial resources to developing countries. 
Thailand: stressed the need for environmentally sound technology and financial resources. ";"SENDER CALLED ON DEVELOPED COUNTRIES TO ACCELERATE THE TRANSFER OF TECHNOLOGY AND FINANCIAL RESOURCES TO DEVELOPING COUNTRIES. 
TARGET: STRESSED THE NEED FOR ENVIRONMENTALLY SOUND TECHNOLOGY AND FINANCIAL RESOURCES. ";1;4
"90";4523;1273;1995-04-07;20;"Cuba";"Chad";"Cuba said there cannot be any conditionality for receiving financial resources or technology.
Chad called on developed countries to accelerate the transfer of technology and financial resources to developing countries. ";"SENDER SAID THERE CANNOT BE ANY CONDITIONALITY FOR RECEIVING FINANCIAL RESOURCES OR TECHNOLOGY.
TARGET CALLED ON DEVELOPED COUNTRIES TO ACCELERATE THE TRANSFER OF TECHNOLOGY AND FINANCIAL RESOURCES TO DEVELOPING COUNTRIES. ";1;4
"91";4530;1274;1995-04-07;20;"Morocco";"Cuba";"Cuba said there cannot be any conditionality for receiving financial resources or technology.
Morocco said that negotiations between developing and developed countries for technology transfer must continue.";"TARGET SAID THERE CANNOT BE ANY CONDITIONALITY FOR RECEIVING FINANCIAL RESOURCES OR TECHNOLOGY.
SENDER SAID THAT NEGOTIATIONS BETWEEN DEVELOPING AND DEVELOPED COUNTRIES FOR TECHNOLOGY TRANSFER MUST CONTINUE.";1;4
"92";4537;2063;1995-04-07;20;"Maldives";"Morocco";"Maldives Developing countries cannot accept further commitments until technology transfer and financial assistance are available.
Morocco said that negotiations between developing and developed countries for technology transfer must continue";"SENDER DEVELOPING COUNTRIES CANNOT ACCEPT FURTHER COMMITMENTS UNTIL TECHNOLOGY TRANSFER AND FINANCIAL ASSISTANCE ARE AVAILABLE.
TARGET SAID THAT NEGOTIATIONS BETWEEN DEVELOPING AND DEVELOPED COUNTRIES FOR TECHNOLOGY TRANSFER MUST CONTINUE";1;4
"93";4544;2064;1995-04-07;20;"Syrian Arab Republic";"Maldives";"Maldives Developing countries cannot accept further commitments until technology transfer and financial assistance are available.
Syria Developed countries need to provide technology and funds.";"TARGET DEVELOPING COUNTRIES CANNOT ACCEPT FURTHER COMMITMENTS UNTIL TECHNOLOGY TRANSFER AND FINANCIAL ASSISTANCE ARE AVAILABLE.
SENDER DEVELOPED COUNTRIES NEED TO PROVIDE TECHNOLOGY AND FUNDS.";1;4
"94";4617;704;1995-04-07;20;"Bahrain";"Saudi Arabia";"Bahrain: the implementation of precautionary measures should not negatively affect economies of developing countries, especially those based on fossil fuel exports.
Saudi Arabia: the Convention should not impede progress by considering emiss";"SENDER: THE IMPLEMENTATION OF PRECAUTIONARY MEASURES SHOULD NOT NEGATIVELY AFFECT ECONOMIES OF DEVELOPING COUNTRIES, ESPECIALLY THOSE BASED ON FOSSIL FUEL EXPORTS.
TARGET: THE CONVENTION SHOULD NOT IMPEDE PROGRESS BY CONSIDERING EMISS";1;4
"95";4618;704;1995-04-07;20;"Saudi Arabia";"Bahrain";"Bahrain: the implementation of precautionary measures should not negatively affect economies of developing countries, especially those based on fossil fuel exports.
Saudi Arabia: the Convention should not impede progress by considering emiss";"TARGET: THE IMPLEMENTATION OF PRECAUTIONARY MEASURES SHOULD NOT NEGATIVELY AFFECT ECONOMIES OF DEVELOPING COUNTRIES, ESPECIALLY THOSE BASED ON FOSSIL FUEL EXPORTS.
SENDER: THE CONVENTION SHOULD NOT IMPEDE PROGRESS BY CONSIDERING EMISS";1;4
"96";4627;429;1995-08-25;22;"Canada";"Australia";"Australia (..) She added that the work associated with such analyses and assessments should iterative and not limited to any particular period of the AGBM. CANADA (...) He added that no formal working groups should be established now, and that";"TARGET (..) SHE ADDED THAT THE WORK ASSOCIATED WITH SUCH ANALYSES AND ASSESSMENTS SHOULD ITERATIVE AND NOT LIMITED TO ANY PARTICULAR PERIOD OF THE AGBM. SENDER (...) HE ADDED THAT NO FORMAL WORKING GROUPS SHOULD BE ESTABLISHED NOW, AND THAT";1;4
"97";4628;429;1995-08-25;22;"Australia";"Canada";"Australia (..) She added that the work associated with such analyses and assessments should iterative and not limited to any particular period of the AGBM. CANADA (...) He added that no formal working groups should be established now, and that";"SENDER (..) SHE ADDED THAT THE WORK ASSOCIATED WITH SUCH ANALYSES AND ASSESSMENTS SHOULD ITERATIVE AND NOT LIMITED TO ANY PARTICULAR PERIOD OF THE AGBM. TARGET (...) HE ADDED THAT NO FORMAL WORKING GROUPS SHOULD BE ESTABLISHED NOW, AND THAT";1;4
"98";4646;1790;1995-08-25;22;"Japan";"Switzerland";"JAPAN said that it would consider the ideas contained in the U.S. non-paper and supported the timetable for work suggested by Switzerland. He emphasized the importance of SBSTA and SBI to the process and stressed the need to coordinate the two";"SENDER SAID THAT IT WOULD CONSIDER THE IDEAS CONTAINED IN THE U.S. NON-PAPER AND SUPPORTED THE TIMETABLE FOR WORK SUGGESTED BY TARGET. HE EMPHASIZED THE IMPORTANCE OF SBSTA AND SBI TO THE PROCESS AND STRESSED THE NEED TO COORDINATE THE TWO";1;2
"99";4721;2005;1995-08-25;22;"Mauritius";"Norway";"MAURITIUS said the BM is precise, and contains a clear direction and mandate. He noted that many delegations said there is enough material existing, and suggested that this information be used as inputs in the AGBM process. Supporting Norway, h";"SENDER SAID THE BM IS PRECISE, AND CONTAINS A CLEAR DIRECTION AND MANDATE. HE NOTED THAT MANY DELEGATIONS SAID THERE IS ENOUGH MATERIAL EXISTING, AND SUGGESTED THAT THIS INFORMATION BE USED AS INPUTS IN THE AGBM PROCESS. SUPPORTING TARGET, H";1;2
"100";4754;3808;1995-08-25;22;"Poland";"Russian Federation";"The RUSSIAN FEDERATION, supported by POLAND, stated that the decision of the BM refers to the principle of “common but differentiated responsibility,” and proposed inserting in paragraph (2), which describes analysis and assessment: “be based o";"THE TARGET, SUPPORTED BY SENDER, STATED THAT THE DECISION OF THE BM REFERS TO THE PRINCIPLE OF “COMMON BUT DIFFERENTIATED RESPONSIBILITY,” AND PROPOSED INSERTING IN PARAGRAPH (2), WHICH DESCRIBES ANALYSIS AND ASSESSMENT: “BE BASED O";1;2
"101";4869;374;1995-09-01;23;"Uruguay";"Australia";"AUSTRALIA, supported by URUGUAY, cautioned against duplicating the work of the IPCC and said that the panels will ensure that SBSTA will continue to get non-politicized science.";"TARGET, SUPPORTED BY SENDER, CAUTIONED AGAINST DUPLICATING THE WORK OF THE IPCC AND SAID THAT THE PANELS WILL ENSURE THAT SBSTA WILL CONTINUE TO GET NON-POLITICIZED SCIENCE.";1;2
"102";4918;3680;1995-09-01;23;"Philippines";"Australia";"The PHILIPPINES and AUSTRALIA noted that these issues will have to be revisited in Plenary.";"THE SENDER AND TARGET NOTED THAT THESE ISSUES WILL HAVE TO BE REVISITED IN PLENARY.";1;4
"103";4919;3680;1995-09-01;23;"Australia";"Philippines";"The PHILIPPINES and AUSTRALIA noted that these issues will have to be revisited in Plenary.";"THE TARGET AND SENDER NOTED THAT THESE ISSUES WILL HAVE TO BE REVISITED IN PLENARY.";1;4
"104";4939;2629;1995-09-01;23;"Uzbekistan";"Poland";"POLAND, supported by UZBEKISTAN, said that subgroups were useful and suggested that a deadline for nominating experts be presented at the AGBM 2.";"TARGET, SUPPORTED BY SENDER, SAID THAT SUBGROUPS WERE USEFUL AND SUGGESTED THAT A DEADLINE FOR NOMINATING EXPERTS BE PRESENTED AT THE AGBM 2.";1;2
"105";4944;1466;1995-09-01;23;"Russian Federation";"United States";"He (Russian Federation( supported the US on the membership of panels and said national experts could be provided to both TAPs.";"HE (SENDER( SUPPORTED THE TARGET ON THE MEMBERSHIP OF PANELS AND SAID NATIONAL EXPERTS COULD BE PROVIDED TO BOTH TAPS.";1;2
"106";5063;1662;1995-09-01;23;"Peru";"Switzerland";"In the final four minutes, PERU supporting Switzerland, asked the Chair to continue informal consultations and requested the allocation of half an hour of SBI’s meeting time for SBSTA Plenary.";"IN THE FINAL FOUR MINUTES, SENDER SUPPORTING TARGET, ASKED THE CHAIR TO CONTINUE INFORMAL CONSULTATIONS AND REQUESTED THE ALLOCATION OF HALF AN HOUR OF SBI’S MEETING TIME FOR SBSTA PLENARY.";1;2
"107";5069;1057;1995-09-01;23;"India";"China";"CHINA, supported by INDIA, suggested the “detection of anthropogenic climate change,” needed to be put into a historical perspective.";"TARGET, SUPPORTED BY SENDER, SUGGESTED THE “DETECTION OF ANTHROPOGENIC CLIMATE CHANGE,” NEEDED TO BE PUT INTO A HISTORICAL PERSPECTIVE.";1;2
"108";5183;2621;1995-09-01;23;"Poland";"Saudi Arabia";"POLAND and SAUDI ARABIA ?suggested amending the last sentence of paragraph 2 on IPCC assistance, which now reads, “The Bureau of SBSTA will request the IPCC Bureau to hold joint meetings and report to each of its sessions on the outcome of thes";"SENDER AND TARGET ?SUGGESTED AMENDING THE LAST SENTENCE OF PARAGRAPH 2 ON IPCC ASSISTANCE, WHICH NOW READS, “THE BUREAU OF SBSTA WILL REQUEST THE IPCC BUREAU TO HOLD JOINT MEETINGS AND REPORT TO EACH OF ITS SESSIONS ON THE OUTCOME OF THES";1;4
"109";5184;2621;1995-09-01;23;"Saudi Arabia";"Poland";"POLAND and SAUDI ARABIA ?suggested amending the last sentence of paragraph 2 on IPCC assistance, which now reads, “The Bureau of SBSTA will request the IPCC Bureau to hold joint meetings and report to each of its sessions on the outcome of thes";"TARGET AND SENDER ?SUGGESTED AMENDING THE LAST SENTENCE OF PARAGRAPH 2 ON IPCC ASSISTANCE, WHICH NOW READS, “THE BUREAU OF SBSTA WILL REQUEST THE IPCC BUREAU TO HOLD JOINT MEETINGS AND REPORT TO EACH OF ITS SESSIONS ON THE OUTCOME OF THES";1;4
"110";5185;4320;1995-09-01;23;"Kuwait";"Australia";"With regard to paragraph III on the development and refinement of methodologies, AUSTRALIA said that brackets on “individual and” should be deleted but Kuwait disagreed.";"WITH REGARD TO PARAGRAPH III ON THE DEVELOPMENT AND REFINEMENT OF METHODOLOGIES, TARGET SAID THAT BRACKETS ON “INDIVIDUAL AND” SHOULD BE DELETED BUT SENDER DISAGREED.";0;6
"111";5214;2914;1995-09-01;23;"Kuwait";"Saudi Arabia";"SAUDI ARABIA, supported by KUWAIT, supported the continuation of consultations but said that the AGBM 2 already had a heavy schedule.";"TARGET, SUPPORTED BY SENDER, SUPPORTED THE CONTINUATION OF CONSULTATIONS BUT SAID THAT THE AGBM 2 ALREADY HAD A HEAVY SCHEDULE.";1;2
"112";5218;4344;1995-09-01;23;"Brazil";"Zimbabwe";"ZIMBABWE, supported by BRAZIL, noted that a procedure of initial nominations of experts was a constructive use of time.";"TARGET, SUPPORTED BY SENDER, NOTED THAT A PROCEDURE OF INITIAL NOMINATIONS OF EXPERTS WAS A CONSTRUCTIVE USE OF TIME.";1;2
